tweet_clean,Tweet,sentiment,sentiment_scores,neg,neu,pos,compound,sentiment_label,text_processed_raw,text_processed
"['breaking', 'al-qassam', 'brigades', 'spokesman', 'abu', 'obaida', 'congratulate', 'muslims', 'arrival', 'blessed', 'month', 'ramadan', 'month', 'victories', 'especially', 'people', 'palestine', 'gaza', 'tell', 'two', 'billion', 'muslim', 'brothers', 'sisters', 'brothers', 'faith']",breaking al-qassam brigades spokesman abu obaida congratulate muslims arrival blessed month ramadan month victories especially people palestine gaza tell two billion muslim brothers sisters brothers faith,2,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}",0.0,0.699,0.301,0.872,neutral,breaking al-qassam brigades spokesman abu obaida congratulate muslims arrival blessed month ramadan month victories especially people palestine gaza tell two billion muslim brothers sisters brothers faith,breaking brigade spokesman abu obaida congratulate muslim arrival blessed month ramadan month victory especially people palestine gaza tell two billion muslim brother sister brother faith
"['breaking', 'arabs', 'east', 'jerusalem', 'fighting', 'celebrate', 'third', 'night', 'ramadan', 'long', 'people', 'start', 'blaming', 'israel']",breaking arabs east jerusalem fighting celebrate third night ramadan long people start blaming israel,2,"{'neg': 0.279, 'neu': 0.539, 'pos': 0.181, 'compound': -0.25}",0.279,0.539,0.181,-0.25,neutral,breaking arabs east jerusalem fighting celebrate third night ramadan long people start blaming israel,breaking arab east jerusalem fighting celebrate third night ramadan long people start blaming israel
"['breaking', 'designers', 'shivan', 'bhatiya', 'narresh', 'kukreja', 'apologise', 'organising', 'fashion', 'show', 'gulmarg', 'ramadan', 'sole', 'intention', 'celebrate', 'creativity', 'ski', 'apres-ski', 'lifestyle', 'without', 'desire', 'offend', 'anyone', 'religious', 'sentiments', 'show']",breaking designers shivan bhatiya narresh kukreja apologise organising fashion show gulmarg ramadan sole intention celebrate creativity ski apres-ski lifestyle without desire offend anyone religious sentiments show,2,"{'neg': 0.066, 'neu': 0.617, 'pos': 0.317, 'compound': 0.8191}",0.066,0.617,0.317,0.8191,neutral,breaking designers shivan bhatiya narresh kukreja apologise organising fashion show gulmarg ramadan sole intention celebrate creativity ski apres-ski lifestyle without desire offend anyone religious sentiments show,breaking designer shivan bhatiya narresh kukreja apologise organising fashion show gulmarg ramadan sole intention celebrate creativity ski lifestyle without desire offend anyone religious sentiment show
"['breaking', 'famine-like', 'conditions', 'emerging', 'gaza', 'israel', 'blocks', 'food', 'supplies', 'desperate', 'civilians', 'rushed', 'flour', 'truck', 'gaza', 'city', 'ramadan', 'access', 'food', 'become', 'dramatically', 'difficult', 'compared', 'weeks', 'even', 'days', 'ago']",breaking famine-like conditions emerging gaza israel blocks food supplies desperate civilians rushed flour truck gaza city ramadan access food become dramatically difficult compared weeks even days ago,2,"{'neg': 0.218, 'neu': 0.782, 'pos': 0.0, 'compound': -0.6908}",0.218,0.782,0.0,-0.6908,neutral,breaking famine-like conditions emerging gaza israel blocks food supplies desperate civilians rushed flour truck gaza city ramadan access food become dramatically difficult compared weeks even days ago,breaking condition emerging gaza israel block food supply desperate civilian rushed flour truck gaza city ramadan access food become dramatically difficult compared week even day ago
"['breaking', 'news', 'black', 'suv', 'driven', 'crowd', 'mannheim', 'least', 'one', 'dead', 'many', 'receiving', 'emergency', 'treatment', 'town', 'holding', 'festival', 'pointed', 'ramadan', 'increased', 'isis', 'activity']",breaking news black suv driven crowd mannheim least one dead many receiving emergency treatment town holding festival pointed ramadan increased isis activity,2,"{'neg': 0.228, 'neu': 0.596, 'pos': 0.175, 'compound': -0.3818}",0.228,0.596,0.175,-0.3818,neutral,breaking news black suv driven crowd mannheim least one dead many receiving emergency treatment town holding festival pointed ramadan increased isis activity,breaking news black suv driven crowd mannheim least one dead many receiving emergency treatment town holding festival pointed ramadan increased isi activity
"['breaking', 'news', 'catholic', 'bishops', 'conference', 'nigeria', 'criticized', 'decision', 'northern', 'state', 'governors', 'close', 'schools', 'five', 'weeks', 'ramadan', 'describing', 'violation', 'country', 'secular', 'principles', 'threat', 'education']",breaking news catholic bishops conference nigeria criticized decision northern state governors close schools five weeks ramadan describing violation country secular principles threat education,2,"{'neg': 0.313, 'neu': 0.687, 'pos': 0.0, 'compound': -0.8442}",0.313,0.687,0.0,-0.8442,neutral,breaking news catholic bishops conference nigeria criticized decision northern state governors close schools five weeks ramadan describing violation country secular principles threat education,breaking news catholic bishop conference nigeria criticized decision northern state governor close school five week ramadan describing violation country secular principle threat education
"['breaking', 'news', 'christian', 'association', 'nigeria', 'threatens', 'legal', 'action', 'ramadan', 'school', 'closures', 'northern', 'states', 'demands', 'reversal', 'directives']",breaking news christian association nigeria threatens legal action ramadan school closures northern states demands reversal directives,2,"{'neg': 0.144, 'neu': 0.773, 'pos': 0.083, 'compound': -0.2732}",0.144,0.773,0.083,-0.2732,neutral,breaking news christian association nigeria threatens legal action ramadan school closures northern states demands reversal directives,breaking news christian association nigeria threatens legal action ramadan school closure northern state demand reversal directive
"['breaking', 'news', 'national', 'association', 'nigerian', 'students', 'threatened', 'embark', 'nationwide', 'protests', 'governors', 'bauchi', 'katsina', 'kano', 'kebbi', 'states', 'reverse', 'decision', 'close', 'schools', 'five', 'weeks', 'ramadan', 'fast', 'within', 'hours']",breaking news national association nigerian students threatened embark nationwide protests governors bauchi katsina kano kebbi states reverse decision close schools five weeks ramadan fast within hours,2,"{'neg': 0.17, 'neu': 0.83, 'pos': 0.0, 'compound': -0.5994}",0.17,0.83,0.0,-0.5994,neutral,breaking news national association nigerian students threatened embark nationwide protests governors bauchi katsina kano kebbi states reverse decision close schools five weeks ramadan fast within hours,breaking news national association nigerian student threatened embark nationwide protest governor bauchi katsina kano kebbi state reverse decision close school five week ramadan fast within hour
"['breaking', '', 'president', 'tinubu', 'son', 'seyi', 'tinubu', 'visits', 'emir', 'zazzau', 'shares', 'ramadan', 'packages', 'seyi', 'tinubu', 'son', 'president', 'bola', 'ahmed', 'tinubu', 'paid', 'visit', 'emir', 'zazzau', 'zaria', 'distributed', 'ramadan', 'packages', 'community', 'delivered', 'heartfelt', 'speech']",breaking president tinubu son seyi tinubu visits emir zazzau shares ramadan packages seyi tinubu son president bola ahmed tinubu paid visit emir zazzau zaria distributed ramadan packages community delivered heartfelt speech,2,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.6908}",0.0,0.836,0.164,0.6908,neutral,breaking  president tinubu son seyi tinubu visits emir zazzau shares ramadan packages seyi tinubu son president bola ahmed tinubu paid visit emir zazzau zaria distributed ramadan packages community delivered heartfelt speech,breaking president tinubu son seyi tinubu visit emir zazzau share ramadan package seyi tinubu son president bola ahmed tinubu paid visit emir zazzau zaria distributed ramadan package community delivered heartfelt speech
"['', 'breaking', 'russian', 'chechen', 'flag', 'raised', 'liberated', 'martyanovka', 'kursk', 'region', 'work', 'brothers', 'lets', 'fucking', 'go', 'russian', 'muslims', 'celebrate', 'ramadan', 'ramadan', 'mubarak', 'everyone', 'especially', 'ukrainians', 'kursk']",breaking russian chechen flag raised liberated martyanovka kursk region work brothers lets fucking go russian muslims celebrate ramadan ramadan mubarak everyone especially ukrainians kursk,2,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.5719}",0.0,0.861,0.139,0.5719,neutral, breaking russian chechen flag raised liberated martyanovka kursk region work brothers lets fucking go russian muslims celebrate ramadan ramadan mubarak everyone especially ukrainians kursk,breaking russian chechen flag raised liberated martyanovka kursk region work brother let fucking go russian muslim celebrate ramadan ramadan mubarak everyone especially ukrainian kursk
"['breaking', 'seyi', 'tinubu', 'clears', 'medical', 'bills', 'ailing', 'women', 'sokoto', 'hospital', 'ramadan', 'spirit', 'spirit', 'ramadan', 'seyi', 'tinubu', 'son', 'president', 'bola', 'ahmed', 'tinubu', 'demonstrated', 'act', 'generosity', 'settling', 'medical', 'bills', 'several', 'women', 'receiving', 'treatment']",breaking seyi tinubu clears medical bills ailing women sokoto hospital ramadan spirit spirit ramadan seyi tinubu son president bola ahmed tinubu demonstrated act generosity settling medical bills several women receiving treatment,2,"{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.7184}",0.0,0.771,0.229,0.7184,neutral,breaking seyi tinubu clears medical bills ailing women sokoto hospital ramadan spirit spirit ramadan seyi tinubu son president bola ahmed tinubu demonstrated act generosity settling medical bills several women receiving treatment,breaking seyi tinubu clear medical bill ailing woman sokoto hospital ramadan spirit spirit ramadan seyi tinubu son president bola ahmed tinubu demonstrated act generosity settling medical bill several woman receiving treatment
"['british', 'parliament', 'hosts', 'first', 'ever', 'iftar', 'ceremony', 'ramadan', 'iman', 'addressing', 'crowd', 'arabic', 'english']",british parliament hosts first ever iftar ceremony ramadan iman addressing crowd arabic english,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,british parliament hosts first ever iftar ceremony ramadan iman addressing crowd arabic english,british parliament host first ever iftar ceremony ramadan iman addressing crowd arabic english
"['british', 'ruled', 'world', 'conquered', 'world', 'today', 'london', 'fallen', 'ruled', 'radical', 'pakistanis', 'mayor', 'london', 'sadiq', 'khan', 'al', 'salam', 'alaikum', 'ramadan']",british ruled world conquered world today london fallen ruled radical pakistanis mayor london sadiq khan al salam alaikum ramadan,2,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.3612}",0.122,0.878,0.0,-0.3612,neutral,british ruled world conquered world today london fallen ruled radical pakistanis mayor london sadiq khan al salam alaikum ramadan,british ruled world conquered world today london fallen ruled radical pakistani mayor london sadiq khan al salam alaikum ramadan
"['broken', 'inside', 'different', 'ways', 'may', 'ramadan', 'healing', 'month', 'us']",broken inside different ways may ramadan healing month us,2,"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.4767}",0.279,0.721,0.0,-0.4767,neutral,broken inside different ways may ramadan healing month us,broken inside different way may ramadan healing month u
"['cal s', 'mady', 'sissoko', 'fasting', 'ramadan', 'able', 'break', 'fast', 'double', 'ot', 'finished', 'pts', 'rebs', 'win', 'virginia', 'tech']",cal s mady sissoko fasting ramadan able break fast double ot finished pts rebs win virginia tech,2,"{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.5859}",0.0,0.808,0.192,0.5859,neutral,cal s mady sissoko fasting ramadan able break fast double ot finished pts rebs win virginia tech,cal mady sissoko fasting ramadan able break fast double ot finished pt reb win virginia tech
"['call', 'fasting', 'ramadan', 'fasting', 'fastest', 'way', 'get', 'fat']",call fasting ramadan fasting fastest way get fat,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,call fasting ramadan fasting fastest way get fat,call fasting ramadan fasting fastest way get fat
"['can t', 'even', 'mention', 'christmas', 'london', 'christmas', 'market', 'celebrate', 'ramadan', 'loud', 'proud', 'can t', 'even', 'make', 'sense', 'anymore']",can t even mention christmas london christmas market celebrate ramadan loud proud can t even make sense anymore,2,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.7783}",0.0,0.702,0.298,0.7783,neutral,can t even mention christmas london christmas market celebrate ramadan loud proud can t even make sense anymore,even mention christmas london christmas market celebrate ramadan loud proud even make sense anymore
"['can t', 'wait', '', 'ramadan', 'allahummaballighnaramadhan', 'ramadan', 'ramadan', '']",can t wait ramadan allahummaballighnaramadhan ramadan ramadan,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,can t wait  ramadan allahummaballighnaramadhan ramadan ramadan ,wait ramadan allahummaballighnaramadhan ramadan ramadan
"['cant', 'stop', 'slut', 'ramadan']",cant stop slut ramadan,1,"{'neg': 0.0, 'neu': 0.287, 'pos': 0.713, 'compound': 0.6072}",0.0,0.287,0.713,0.6072,positive,cant stop slut ramadan,cant stop slut ramadan
"['care', 'gaza', 'ramadan', 'link', 'donate']",care gaza ramadan link donate,2,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4939}",0.0,0.556,0.444,0.4939,neutral,care gaza ramadan link donate,care gaza ramadan link donate
"['care', 'gaza', 'working', 'ramadan', 'support', 'link']",care gaza working ramadan support link,1,"{'neg': 0.0, 'neu': 0.404, 'pos': 0.596, 'compound': 0.7096}",0.0,0.404,0.596,0.7096,positive,care gaza working ramadan support link,care gaza working ramadan support link
"['careforgaza', 'team', 'delivered', 'cash', 'families', 'struggling', 'make', 'ends', 'meet', 'month', 'ramadan', 'thank', 'support', 'generosity', 'link', 'donate']",careforgaza team delivered cash families struggling make ends meet month ramadan thank support generosity link donate,2,"{'neg': 0.12, 'neu': 0.515, 'pos': 0.365, 'compound': 0.6908}",0.12,0.515,0.365,0.6908,neutral,careforgaza team delivered cash families struggling make ends meet month ramadan thank support generosity link donate,careforgaza team delivered cash family struggling make end meet month ramadan thank support generosity link donate
